price,amount0,amount1,value_lp,value_hodl,impermanent_loss,Absolute impermanent loss value,range_status,expected_volum_usd,daily_volum_usd,APR
0.05248874616854795,1672655.1601554903,55065.17139961806,142860.74352853152,142941.24730277917,-0.000563194849399435,-80.50377424765611,in_range,32201.509699062444,1073.3836566354148,0.006856065301691518
0.05251107729583173,1658769.791822228,55794.151994996704,142897.94074936444,142971.54982342944,-0.0005148512005073993,-73.6090740649961,in_range,29443.629625998437,981.4543208666146,0.006267249640507986
0.052533408423115505,1644893.2781083065,56522.97760185307,142934.82799315406,143001.8523440797,-0.0004686956834962604,-67.02435092563974,in_range,26809.740370255895,893.6580123418631,0.005705138122816414
0.05255573955039928,1631025.6096068085,57251.6483190023,142971.40545752895,143032.15486472996,-0.0004247255259383353,-60.749407201015856,in_range,24299.762880406342,809.9920960135447,0.005169689598049883
0.05257807067768305,1617166.7769248278,57980.16424515326,143007.67333990775,143062.45738538023,-0.00038293795922226105,-54.78404547247919,in_range,21913.618188991677,730.4539396330559,0.0046608633253608705
0.05260040180496683,1603316.7706833975,58708.52547891101,143043.6318374996,143092.7599060305,-0.00034333021854610627,-49.128068530902965,in_range,19651.227412361186,655.0409137453729,0.004178618971809106
0.05262273293225061,1589475.5815174985,59436.73211877515,143079.28114730422,143123.06242668076,-0.00030589954291232186,-43.78127937653335,in_range,17512.51175061334,583.7503916871113,0.0037229166105893956
0.05264506405953438,1575643.2000760103,60164.78426314105,143114.62146611235,143153.36494733102,-0.0002706431751214778,-38.74348121866933,in_range,15497.392487467732,516.5797495822577,0.003293716719262165
0.05266739518681816,1561819.6170216906,60892.68201029988,143149.65299050623,143183.6674679813,-0.00023755836176397597,-34.014477475051535,in_range,13605.790990020614,453.52636633402045,0.0028909801779766794
0.05268972631410193,1548004.8230311568,61620.42545843816,143184.3759168596,143213.96998863155,-0.00020664235321665012,-29.59407177194953,in_range,11837.628708779812,394.58762362599373,0.002514668267770988
0.052712057441385705,1534198.8087948405,62348.01470563904,143218.7904413382,143244.2725092818,-0.00017789240363469744,-25.48206794357975,in_range,10192.8271774319,339.7609059143967,0.002164742668832095
0.05273438856866948,1520401.5650169703,63075.449849881865,143252.89675989997,143274.57502993205,-0.00015130577094747973,-21.678270032076398,in_range,8671.30801283056,289.0436004276853,0.001841165458820192
0.05275671969595326,1506613.0824155672,63802.73098904133,143286.69506829552,143304.8775505823,-0.00012687971684965905,-18.182482286792947,in_range,7272.992914717179,242.4330971572393,0.0015438991111529196
0.052779050823237035,1492833.351722378,64529.858220889604,143320.18556206828,143335.18007123258,-0.00010461150679721752,-14.994509164302144,in_range,5997.803665720858,199.9267888573619,0.0012729064933657628
0.05280138195052081,1479062.3636828873,65256.831643094614,143353.36843655485,143365.4825918828,-8.449841000043717e-05,-12.114155327959452,in_range,4845.662131183781,161.52207103945935,0.0010281508654520234
0.052823713077804584,1465300.1090562595,65983.65135322174,143386.24388688535,143395.78511253308,-6.653769941871536e-05,-9.541225647728425,in_range,3816.49025909137,127.21634196971233,0.0008095958782415673
0.05284604420508836,1451546.578615342,66710.31744873256,143418.8121079837,143426.08763318334,-5.0726651752951815e-05,-7.27552519965684,in_range,2910.210079862736,97.00700266209121,0.0006172055717663461
0.05286837533237214,1437801.763146609,67436.8300269865,143451.07329456788,143456.3901538336,-3.706254744058258e-05,-5.316859265731182,in_range,2126.743706292473,70.89145687641576,0.00045094437367433046
0.05289070645965591,1424065.65345017,68163.18918523921,143483.02764115023,143486.69267448387,-2.554267065001182e-05,-3.6650333336438052,in_range,1466.013333457522,48.86711111525074,0.0003107770976521947
0.05291303758693969,1410338.240339701,68889.39502064502,143514.675342038,143516.99519513414,-1.616430927200882e-05,-2.319853096123552,in_range,927.9412384494208,30.931374614980694,0.00019666894182704056
0.05293536871422346,1396619.5146424666,69615.44763025445,143546.01659133323,143547.2977157844,-8.924754917401055e-06,-1.28112445116858,in_range,512.449780467432,17.0816593489144,0.00010858548726057422
0.052957699841507236,1382909.4671992674,70341.34711101587,143577.05158293337,143577.60023643466,-3.821302907878216e-06,-0.5486535012896638,in_range,219.46140051586553,7.315380017195518,4.649269637519415e-05
0.05298003096879102,1369208.0888643852,71067.09355977717,143607.78051053145,143607.90275708493,-8.512522718744303e-07,-0.12224655348109081,in_range,48.898621392436326,1.629954046414544,1.035691145748331e-05
0.05300236209607479,1355515.3705056468,71792.68707328125,143638.20356761653,143638.2052777352,-1.1905736808543234e-08,-0.0017101186676882207,in_range,0.6840474670752883,0.022801582235842943,1.448531328951926e-07
0.053024693223358565,1341831.3030042907,72518.12774817168,143668.3209474737,143668.50779838543,-1.3005697253857541e-06,-0.1868509117339272,in_range,74.74036469357088,2.491345489785696,1.582361890524637e-05
0.05304702435064234,1328155.8772550232,73243.41568098872,143698.1328431847,143698.8103190357,-4.714554348055789e-06,-0.6774758510000538,in_range,270.9903404000215,9.033011346667385,5.736068166472991e-05
0.053069355477926114,1314489.084165942,73968.55096817213,143727.63944762805,143729.11283968593,-1.0251173396695562e-05,-1.473392057872843,in_range,589.3568231491372,19.645227438304573,0.00012472388822600092
0.05309168660520989,1300830.914658543,74693.53370605949,143756.84095347938,143759.4153603362,-1.7907744340526752e-05,-2.574406856816495,in_range,1029.762742726598,34.325424757553264,0.00021788145790852022
0.05311401773249366,1287181.359667676,75418.36399088755,143785.7375532118,143789.71788098646,-2.768158831738321e-05,-3.9803277746541426,in_range,1592.131109861657,53.07103699538857,0.00033680198107528033
0.053136348859777444,1273540.4101415297,76143.0419187917,143814.32943909607,143820.02040163672,-3.9570030130453236e-05,-5.690962540655164,in_range,2276.3850162620656,75.87950054206885,0.00048145441775299797
0.05315867998706122,1259908.0570416152,76867.56758580562,143842.61680320092,143850.32292228698,-5.357039824118183e-05,-7.706119086069521,in_range,3082.447634427808,102.74825448092695,0.000651808096220337
0.05318101111434499,1246284.2913427,77591.94108786376,143870.59983739344,143880.62544293725,-6.968002476319335e-05,-10.025605543807615,in_range,4010.242217523046,133.67474058410153,0.0008478327116231935
0.053203342241628766,1232669.1040328385,78316.16252079843,143898.27873333945,143910.9279635875,-8.789624545581737e-05,-12.64923024806194,in_range,5059.692099224776,168.65640330749252,0.0010694983245996981
0.05322567336891254,1219062.4861133024,79040.23198034227,143925.65368250338,143941.23048423778,-0.00010821639972085778,-15.576801734394394,in_range,6230.7206937577575,207.69068979192525,0.0013167753599591322
0.05324800449619632,1205464.428598583,79764.14956212706,143952.72487614915,143971.53300488804,-0.00013063783059289716,-18.808128738892265,in_range,7523.251495556906,250.77504985189685,0.0015896346052965199
0.053270335623480096,1191874.9225163613,80487.91536168405,143979.49250533996,144001.8355255383,-0.00015515788473668716,-22.343020198342856,in_range,8937.208079337142,297.90693597790477,0.001888047209707702
0.05329266675076387,1178293.9589074615,81211.52947444531,144005.95676093892,144032.13804618854,-0.00018177391243908656,-26.181285249622306,in_range,10472.514099848922,349.0838033282974,0.0022119846824522043
0.053314997878047644,1164721.528825861,81934.99199574199,144032.11783360917,144062.4405668388,-0.00021048326760484757,-30.32273322963738,in_range,12129.093291854952,404.3031097284984,0.0025614188916770037
0.05333732900533142,1151157.6233386288,82658.30302080642,144057.97591381424,144092.74308748907,-0.0002412833077493781,-34.7671736748307,in_range,13906.86946993228,463.56231566440937,0.0029363220631174404
0.0533596601326152,1137602.2335259356,83381.46264477044,144083.5311918183,144123.04560813933,-0.00027417139399393646,-39.51441632103524,in_range,15805.766528414097,526.8588842804699,0.003336666778841608
0.053381991259898974,1124055.3504810156,84104.47096266625,144108.7838576865,144153.34812878957,-0.0003091448910590146,-44.56427110306686,in_range,17825.708441226743,594.1902813742248,0.0037624259759864755
0.05340432238718275,1110516.9653101289,84827.32806942724,144133.7341012852,144183.65064943983,-0.00034620116725995044,-49.916548154636985,in_range,19966.619261854794,665.5539753951598,0.00421357294553481
0.05342665351446652,1096987.0691325483,85550.03405988756,144158.38211228236,144213.9531700901,-0.00038533759449891334,-55.571057807741454,in_range,22228.42312309658,740.9474374365527,0.004690081331061561
0.0534489846417503,1083465.653080545,86272.5890287817,144182.7280801477,144244.25569074036,-0.0004265515482611361,-61.527610592660494,in_range,24611.044237064198,820.3681412354732,0.005191925127545433
0.05347131576903407,1069952.708299335,86994.99307074616,144206.7721941531,144274.55821139063,-0.0004698404076081267,-67.78601723752217,in_range,27114.40689500887,903.8135631669624,0.005719078680157103
0.05349364689631785,1056448.225947082,87717.24628031823,144230.51464337285,144304.8607320409,-0.0005152015551720979,-74.34608866804047,in_range,29738.435467216186,991.2811822405396,0.0062715166830756
0.053515978023601626,1042952.1971948834,88439.34875193553,144253.95561668393,144335.16325269116,-0.0005626323771502028,-81.20763600722421,in_range,32483.054402889684,1082.7684800963227,0.006849214178315556
0.0535383091508854,1029464.6132267084,89161.3005799381,144277.09530276628,144365.46577334142,-0.0006121302632991803,-88.37047057514428,in_range,35348.18823005771,1178.2729410019238,0.007452146554572621
0.053560640278169175,1015985.4652393784,89883.10185856844,144299.93389010313,144395.76829399168,-0.0006636926069290005,-95.83440388855524,in_range,38333.7615554221,1277.7920518474032,0.008080289546069742
0.05358297140545295,1002514.7444425839,90604.75268196934,144322.4715669813,144426.07081464192,-0.0007173168048973227,-103.59924766063341,in_range,41439.699064253364,1381.3233021417789,0.008733619231426371
0.05360530253273672,989052.4420588232,91326.25314418609,144344.70852149138,144456.37333529218,-0.0007730002576045661,-111.66481380080222,in_range,44665.92552032089,1488.8641840106964,0.009412112032547984
0.053627633660020504,975598.5493233826,92047.60333916635,144366.64494152815,144486.67585594245,-0.000830740368987173,-120.0309144142957,in_range,48012.36576571828,1600.4121921906092,0.010115744713506482
0.05364996478730428,962153.0574843293,92768.8033607594,144388.28101479082,144516.9783765927,-0.0008905345465120898,-128.69736180189648,in_range,51478.94472075859,1715.9648240252864,0.010844494379448113
0.05367229591458805,948715.9578024677,93489.85330271735,144409.61692878325,144547.28089724295,-0.0009523802011714548,-137.66396845970303,in_range,55065.58738388121,1835.519579462707,0.011598338475516603
0.05369462704187183,935287.2415513337,94210.75325869434,144430.6528708143,144577.5834178932,-0.001016274747477495,-146.93054707892588,in_range,58772.21883157035,1959.073961052345,0.012377254785791419
