date_start,date_end,price_start,price_end,range_start_min,range_start_max,range_end_min,range_end_max,amount0_start,amount1_start,amount0_end,amount1_end,value_start,value_hold,value_end,il,il_value,il_net,rebalance_cost,net_value_after_cost,il_no_rebalance,day_volum_expected,cumulative_il,cumulative_rebalance_cost,cumulative_il_net,cumulative_volum,min_apr_required
2023-12-07,2023-12-08,0.0576,0.0574,0.0552241756498575,0.060078035768897,0.0550324250399622,0.0598694314780328,1246831.597222177,71817.50000000259,1350969.0651744788,65829.60464818407,143635.0,143385.63368055556,143375.22898919915,-7.256439218721987e-05,-10.404691356408875,-0.00017688303915235008,14.957795299780933,143360.27119389936,-0.0017361111111110661,1821.241577348823,-3871.5627589774667,2569.6153266324022,-6441.1780856098685,1548625.1035909867,0.011591144098231886
2023-12-08,2023-12-10,0.0574,0.0576,0.0550324250399622,0.0598694314780328,0.0552241756498575,0.060078035768897,1251175.9581881214,71817.50000000182,1146857.2238358825,77815.81815405442,143635.0,143885.2351916376,143874.79424700123,-7.256439218694643e-05,-10.440944636357017,-0.00017688303915207456,15.0099130534387,143859.78433394778,0.0017421602787453748,1827.587366832673,-3882.0037036138237,2584.625239685841,-6466.628943299665,1552801.4814455295,0.011591144098331688
2023-12-10,2023-12-11,0.0576,0.0575,0.0552241756498575,0.060078035768897,0.0551283003449099,0.0599737336234649,1246831.597222177,71817.50000000259,1298832.41543696,68824.85404121246,143635.0,143510.31684027778,143507.71792883766,-1.8109579139239555e-05,-2.5989114401163533,-7.022080732367128e-05,7.478498867692833,143500.23942996998,-0.0008680555555555331,1951.834971030592,-3884.60261505394,2592.1037385535337,-6476.706353607474,1553841.046021576,0.012410826656365608
2023-12-11,2023-12-12,0.0575,0.0576,0.0551283003449099,0.0599737336234649,0.0552241756498575,0.060078035768897,1248999.9999999716,71817.50000000163,1196953.98332536,74812.74712917316,143635.0,143759.9,143757.2965687139,-1.8109579139151887e-05,-2.603431286086561,-7.022080732371424e-05,7.491504952680214,143749.80506376122,0.0008695652173912638,1955.229466637461,-3887.2060463400267,2599.595243506214,-6486.80128984624,1554882.4185360107,0.012410826656397832
2023-12-12,2023-12-13,0.0576,0.0577,0.0552241756498575,0.060078035768897,0.0553200509548052,0.0601823379143292,1246831.597222177,71817.50000000259,1194966.0217499621,74807.54930139674,143635.0,143759.6831597222,143757.08875636954,-1.8046807669742477e-05,-2.594403352646623,-7.006764024008858e-05,7.478498408032349,143749.61025796153,0.0008680555555553304,1953.6380221542906,-3889.8004496926733,2607.0737419142465,-6496.874191606919,1555920.1798770693,0.012400742882578744
2023-12-13,2023-12-14,0.0577,0.0579,0.0553200509548052,0.0601823379143292,0.0555118015647006,0.0603909422051934,1244670.7105719065,71817.50000000097,1141432.5281564372,77784.65801296981,143635.0,143883.93414211436,143873.60139322752,-7.181308287437025e-05,-10.33274888683809,-0.00017559020722553243,14.931860925586543,143858.66953230192,0.0017331022530327688,1839.6448154993811,-3900.1331985795114,2622.005602839833,-6522.138801419344,1560053.2794318045,0.011667713033436338
2023-12-14,2023-12-15,0.0579,0.0581,0.0555118015647006,0.0603909422051934,0.0557035521745959,0.0605995464960576,1240371.329879096,71817.50000000032,1137844.2150460542,77764.0638217658,143635.0,143883.0742659758,143872.81271594155,-7.131867376757457e-05,-10.261550034250831,-0.00017473789589633032,14.880275618069332,143857.93244032346,0.0017271157167528537,1847.4902335274003,-3910.394748613762,2636.8858784579024,-6547.280627071665,1564157.8994455049,0.011717535830916281
2023-12-15,2023-12-17,0.0581,0.058,0.0557035521745959,0.0605995464960576,0.0556076768696482,0.0604952443506255,1236101.5490533297,71817.50000000157,1287210.6221789825,68850.61940559752,143635.00000000003,143511.3898450947,143508.8354919785,-1.7798957413441074e-05,-2.5543531161965802,-6.946132209665953e-05,7.414137758372247,143501.42135422013,-0.0008605851979345378,1943.9138568702667,-3912.949101729959,2644.300016216275,-6557.249117946234,1565179.6406919835,0.012360363655053608
2023-12-17,2023-12-18,0.058,0.058,0.0556076768696482,0.0604952443506255,0.0556076768696482,0.0604952443506255,1238232.7586206591,71817.50000000178,1238232.7586206591,71817.50000000178,143635.0,143635.0,143635.0,0.0,0.0,0.0,0.0,143635.0,0.0,0.0,-3912.949101729959,2644.300016216275,-6557.249117946234,1565179.6406919835,0.0
2023-12-18,2023-12-19,0.058,0.0584,0.0556076768696482,0.0604952443506255,0.0559911780894389,0.0609124529323539,1238232.7586206591,71817.50000000178,1034409.4116216002,83679.94875275293,143635.0,144130.2931034483,144089.45839145436,-0.0002833180389400811,-40.83471199392807,-0.0004894884985743713,29.71540877637263,144059.742982678,0.0034482758620690635,4447.721287022175,-3953.783813723887,2674.0154249926472,-6627.799238716534,1581513.5254895547,0.028166846622337212
2023-12-19,2023-12-20,0.0584,0.0585,0.0559911780894389,0.0609124529323539,0.0560870533943866,0.0610167550777861,1229751.7123287339,71817.50000000194,1179296.4802940877,74766.60723340132,143635.0,143757.9751712329,143755.45133060543,-1.7556178183869223e-05,-2.523840627458412,-6.886498155303328e-05,7.3760496808076965,143748.07528092462,0.000856164383561716,1940.8836213397137,-3956.3076543513453,2681.391474673455,-6637.699129024801,1582523.061740538,0.012319924483416319
2023-12-20,2023-12-21,0.0585,0.0585,0.0560870533943866,0.0610167550777861,0.0560870533943866,0.0610167550777861,1227649.572649571,71817.50000000009,1227649.572649571,71817.50000000009,143635.0,143635.0,143635.0,0.0,0.0,0.0,0.0,143635.0,0.0,0.0,-3956.3076543513453,2681.391474673455,-6637.699129024801,1582523.061740538,0.0
2023-12-21,2023-12-22,0.0585,0.0588,0.0560870533943866,0.0610167550777861,0.0563746793092296,0.0613296615140824,1227649.572649571,71817.50000000009,1077185.6851464848,80642.17814064941,143635.0,144003.29487179487,143980.6964272627,-0.00015693005185947798,-22.598444532166468,-0.0003103525016028749,22.09333827034234,143958.60308899236,0.002564102564102585,202.04250472965128,-3978.9060988835117,2703.4848129437974,-6682.3909118273095,1591562.4395534047,0.0012804757175135983
2023-12-22,2023-12-24,0.0588,0.0587,0.0563746793092296,0.0613296615140824,0.0562788040042819,0.0612253593686503,1221386.0544217518,71817.50000000099,1271284.720170399,68885.9544489419,143635.0,143512.8613945578,143510.36752294435,-1.7377338792008946e-05,-2.4938716134638526,-6.842413082182768e-05,7.325871189221537,143503.04165175513,-0.0008503401360545073,1932.7998303030738,-3981.3999704969756,2710.810684133019,-6692.210654629995,1592559.9881987902,0.012289563991741425
2023-12-24,2023-12-25,0.0587,0.0588,0.0562788040042819,0.0612253593686503,0.0563746793092296,0.0613296615140824,1223466.780238476,71817.50000000143,1173525.6294538241,74751.54154602185,143634.99999999997,143757.3466780238,143754.8485579067,-1.737733879238005e-05,-2.498120117117651,-6.842413082235365e-05,7.338351378640944,143747.51020652804,0.0008517887563883299,1936.092504609317,-3983.8980906140932,2718.1490355116603,-6702.0471261257535,1593559.2362456373,0.012289563991605848
2023-12-25,2023-12-26,0.0588,0.0589,0.0563746793092296,0.0613296615140824,0.0564705546141772,0.0614339636595145,1221386.0544217518,71817.50000000099,1171614.5190699506,74746.5537982849,143635.0,143757.1386054422,143754.648971505,-1.731833258051113e-05,-2.489633937191684,-6.827838115285975e-05,7.325870765951374,143747.32310073904,0.0008503401360545073,1934.4947315038762,-3986.387724551285,2725.474906277612,-6711.862630828897,1594555.089820514,0.012279438996419445
2023-12-26,2023-12-27,0.0589,0.059,0.0564705546141772,0.0614339636595145,0.0565664299191249,0.0615382658049466,1219312.3938879073,71817.50000000227,1169709.6113350033,74741.58297969801,143635.0,143756.9312393888,143754.4500484632,-1.725962640005018e-05,-2.4811909256095532,-6.813322582477174e-05,7.313432534400056,143747.1366159288,0.0008488964346349831,1932.8966435162013,-3988.8689154768945,2732.7883388120117,-6721.657254288906,1595547.5661907578,0.01226931191774532
2023-12-27,2023-12-28,0.059,0.0591,0.0565664299191249,0.0615382658049466,0.0566623052240726,0.0616425679503787,1217245.7627118342,71817.50000000178,1167810.876163566,74736.62900421437,143635.0,143756.72457627117,143754.25178548112,-1.720121822016353e-05,-2.472790790052386,-6.798866131191662e-05,7.301036468476834,143746.95074901264,0.000847457627118517,1931.2982713697793,-3991.341706266947,2740.0893752804886,-6731.4310815474355,1596536.6825067787,0.01225918295101803
2023-12-28,2023-12-29,0.0591,0.059,0.0566623052240726,0.0616425679503787,0.0565664299191249,0.0615382658049466,1215186.125211481,71817.5000000015,1264579.17096804,68900.84169365365,143635.00000000003,143513.48138747888,143511.01278076798,-1.7201218220290484e-05,-2.4686067108996212,-6.798866131212797e-05,7.288682768868625,143503.7240979991,-0.0008460236886632615,1928.0304231876016,-3993.8103129778465,2747.378058049357,-6741.188371027203,1597524.1251911386,0.012259182950971797
2023-12-29,2023-12-31,0.059,0.0589,0.0565664299191249,0.0615382658049466,0.0564705546141772,0.0614339636595145,1217245.7627118342,71817.50000000178,1266806.4911812542,68895.8961076357,143635.0,143513.2754237288,143510.79843821155,-1.725962639996597e-05,-2.476985517248977,-6.813322582462017e-05,7.301036886036755,143503.49740132553,-0.0008474576271187196,1929.6205475151112,-3996.2872984950955,2754.679094935394,-6750.96639343049,1598514.9193980382,0.012269311917776282
2023-12-31,2024-01-01,0.0589,0.0589,0.0564705546141772,0.0614339636595145,0.0564705546141772,0.0614339636595145,1219312.3938879073,71817.50000000227,1219312.3938879073,71817.50000000227,143635.0,143635.0,143635.0,0.0,0.0,0.0,0.0,143635.0,0.0,0.0,-3996.2872984950955,2754.679094935394,-6750.96639343049,1598514.9193980382,0.0
2024-01-01,2024-01-02,0.0589,0.0588,0.0564705546141772,0.0614339636595145,0.0563746793092296,0.0613296615140824,1219312.3938879073,71817.50000000227,1269041.6604122517,68890.93372131638,143635.0,143513.06876061123,143510.58335355678,-1.731833258056243e-05,-2.4854070544533897,-6.827838115289142e-05,7.313432954803679,143503.26992060198,-0.0008488964346347806,1931.2103601401159,-3998.772705549549,2761.992527890198,-6760.765233439746,1599509.0822198195,0.012279438996400542
2024-01-02,2024-01-03,0.0588,0.0587,0.0563746793092296,0.0613296615140824,0.0562788040042819,0.0612253593686503,1221386.0544217518,71817.50000000099,1271284.720170399,68885.9544489419,143635.0,143512.8613945578,143510.36752294435,-1.7377338792008946e-05,-2.4938716134638526,-6.842413082182768e-05,7.325871189221537,143503.04165175513,-0.0008503401360545073,1932.7998303030738,-4001.2665771630127,2769.3183990794196,-6770.584976242432,1600506.630865205,0.012289563991741425
2024-01-03,2024-01-04,0.0587,0.0587,0.0562788040042819,0.0612253593686503,0.0562788040042819,0.0612253593686503,1223466.780238476,71817.50000000143,1223466.780238476,71817.50000000143,143634.99999999997,143634.99999999997,143634.99999999997,0.0,0.0,0.0,0.0,143634.99999999997,0.0,0.0,-4001.2665771630127,2769.3183990794196,-6770.584976242432,1600506.630865205,0.0
2024-01-04,2024-01-05,0.0587,0.0589,0.0562788040042819,0.0612253593686503,0.0564705546141772,0.0614339636595145,1223466.780238476,71817.50000000143,1123711.7173081806,77683.08921772329,143634.99999999997,143879.69335604768,143869.70936717512,-6.939122985095633e-05,-9.983988872554619,-0.00017140319519430645,14.677450292256054,143855.03191688287,0.0017035775127768624,1877.3845678805742,-4011.2505660355673,2783.995849371676,-6795.246415407243,1604500.226414227,0.01190739472350587
2024-01-05,2024-01-07,0.0589,0.0592,0.0564705546141772,0.0614339636595145,0.0567581805290203,0.0617468700958109,1219312.3938879073,71817.50000000227,1070881.360234117,80582.32425865026,143635.0,144000.7937181664,143978.50078451,-0.00015481118597185308,-22.29293365639751,-0.0003071940480516648,21.943253088526035,143956.55753142145,0.0025466893039049494,139.87222714858945,-4033.543499691965,2805.939102460202,-6839.482602152167,1613417.399876786,0.0008864754569441897
2024-01-07,2024-01-08,0.0592,0.0593,0.0567581805290203,0.0617468700958109,0.0568540558339679,0.061851172241243,1213133.4459459444,71817.50000000007,1164031.8041368457,74726.77124128937,143635.0,143756.31334459456,143753.8572266043,-1.7085287825687343e-05,-2.456117990252096,-6.770129076456325e-05,7.276369978744728,143746.58085662557,0.0008445945945943317,1928.1007953970527,-4035.999617682217,2813.2154724389466,-6849.2150901211635,1614399.8470728868,0.01223892012181919
2024-01-08,2024-01-09,0.0593,0.0592,0.0568540558339679,0.061851172241243,0.0567581805290203,0.0617468700958109,1211087.689713302,71817.50000000118,1260147.9130065443,68910.68280490256,143635.0,143513.89123102865,143511.43925489,-1.708528782565485e-05,-2.4519761386618484,-6.770129076463642e-05,7.264099540331906,143504.17515534966,-0.0008431703204048168,1924.849360668023,-4038.4515938208788,2820.4795719792783,-6858.931165800157,1615380.6375283515,0.012238920121830796
2024-01-09,2024-01-10,0.0592,0.0589,0.0567581805290203,0.0617468700958109,0.0564705546141772,0.0614339636595145,1213133.4459459444,71817.50000000007,1361187.9097744592,63074.91211779173,143635.0,143271.0599662162,143248.8800035074,-0.00015481118597188156,-22.179962708818493,-0.00030719404805153785,21.8320541708479,143227.04794933656,-0.0025337837837838056,139.16341518823714,-4060.6315565296973,2842.3116261501264,-6902.943182679824,1624252.622611879,0.0008864754569540591
2024-01-10,2024-01-11,0.0589,0.0589,0.0564705546141772,0.0614339636595145,0.0564705546141772,0.0614339636595145,1219312.3938879073,71817.50000000227,1219312.3938879073,71817.50000000227,143635.0,143635.0,143635.0,0.0,0.0,0.0,0.0,143635.0,0.0,0.0,-4060.6315565296973,2842.3116261501264,-6902.943182679824,1624252.622611879,0.0
2024-01-11,2024-01-12,0.0589,0.0592,0.0564705546141772,0.0614339636595145,0.0567581805290203,0.0617468700958109,1219312.3938879073,71817.50000000227,1070881.360234117,80582.32425865026,143635.0,144000.7937181664,143978.50078451,-0.00015481118597185308,-22.29293365639751,-0.0003071940480516648,21.943253088526035,143956.55753142145,0.0025466893039049494,139.87222714858945,-4082.9244901860948,2864.2548792386524,-6947.179369424747,1633169.796074438,0.0008864754569441897
2024-01-12,2024-01-14,0.0592,0.0592,0.0567581805290203,0.0617468700958109,0.0567581805290203,0.0617468700958109,1213133.4459459444,71817.50000000007,1213133.4459459444,71817.50000000007,143635.0,143635.0,143635.0,0.0,0.0,0.0,0.0,143635.0,0.0,0.0,-4082.9244901860948,2864.2548792386524,-6947.179369424747,1633169.796074438,0.0
2024-01-14,2024-01-15,0.0592,0.0592,0.0567581805290203,0.0617468700958109,0.0567581805290203,0.0617468700958109,1213133.4459459444,71817.50000000007,1213133.4459459444,71817.50000000007,143635.0,143635.0,143635.0,0.0,0.0,0.0,0.0,143635.0,0.0,0.0,-4082.9244901860948,2864.2548792386524,-6947.179369424747,1633169.796074438,0.0
2024-01-15,2024-01-16,0.0592,0.0586,0.0567581805290203,0.0617468700958109,0.0561829286993342,0.0611210572232182,1213133.4459459444,71817.50000000007,1510377.8604279829,54310.03108523219,143635.0,142907.11993243243,142818.173706312,-0.0006224058406781001,-88.94622612043167,-0.0009280876882700994,43.6841124549993,142774.489593857,-0.005067567567567611,18104.84546617295,-4171.870716306526,2907.9389916936516,-7079.809708000178,1668748.2865226106,0.11567625505319475
2024-01-16,2024-01-17,0.0586,0.0578,0.0561829286993342,0.0611210572232182,0.0554159262597529,0.0602866400597613,1225554.6075085062,71817.50000000156,1631117.9836523875,48214.2689904422,143635.0,142654.5563139932,142492.8884455502,-0.001133282193154526,-161.66786844300805,-0.0015459666746793423,58.871321609598816,142434.0171239406,-0.006825938566552682,41118.61873336369,-4333.5385847495345,2966.8103133032505,-7300.348898052785,1733415.4338998138,0.2633165767324024
2024-01-17,2024-01-18,0.0578,0.0581,0.0554159262597529,0.0602866400597613,0.0557035521745959,0.0605995464960576,1242517.3010380573,71817.50000000029,1088394.036417494,80748.91326431964,143635.0,144007.7551903114,143984.60678017605,-0.0001607441912052916,-23.148410135356244,-0.000316020468827094,22.360988174636795,143962.24579200143,0.0025951557093424806,314.9687842877796,-4356.686994884891,2989.1713014778875,-7345.858296362778,1742674.7979539563,0.0019961093209178364
2024-01-18,2024-01-19,0.0581,0.0583,0.0557035521745959,0.0605995464960576,0.0558953027844912,0.0608081507869218,1236101.5490533297,71817.50000000157,1134278.180649018,77743.61129341397,143635.00000000003,143882.2203098107,143872.0292252517,-7.082935290457455e-05,-10.191084559017327,-0.00017389313313345258,14.829045532860807,143857.20017971884,0.0017211703958692783,1855.184389537392,-4366.878079443908,3004.000347010748,-7370.878426454656,1746751.2317775632,0.011766399379843797
2024-01-19,2024-01-21,0.0583,0.0584,0.0558953027844912,0.0608081507869218,0.0559911780894389,0.0609124529323539,1231861.063464794,71817.50000000252,1181232.706059963,74771.66356999072,143635.0,143758.1861063465,143755.65360389254,-1.7616405176922543e-05,-2.5325024539488368,-6.901314440208682e-05,7.388702002785679,143748.26490188975,0.0008576329331046709,1942.4798195347366,-4369.410581897857,3011.3890490135336,-7380.7996309113905,1747764.2327591428,0.01233003913856124
2024-01-21,2024-01-22,0.0584,0.0584,0.0559911780894389,0.0609124529323539,0.0559911780894389,0.0609124529323539,1229751.7123287339,71817.50000000194,1229751.7123287339,71817.50000000194,143635.0,143635.0,143635.0,0.0,0.0,0.0,0.0,143635.0,0.0,0.0,-4369.410581897857,3011.3890490135336,-7380.7996309113905,1747764.2327591428,0.0
2024-01-22,2024-01-23,0.0584,0.0579,0.0559911780894389,0.0609124529323539,0.0555118015647006,0.0603909422051934,1229751.7123287339,71817.50000000194,1483985.4750501327,57033.943324438704,143635.0,143020.12414383562,142956.70232984138,-0.00044344678326845233,-63.42181399423862,-0.0007014219113281207,36.89563484110157,142919.80669500027,-0.004280821917808175,10610.47166125482,-4432.8323958920955,3048.284683854635,-7481.117079746731,1773132.9583568382,0.06772718755470307
2024-01-23,2024-01-24,0.0579,0.058,0.0555118015647006,0.0603909422051934,0.0556076768696482,0.0604952443506255,1240371.329879096,71817.50000000032,1189041.4833591806,74792.06349862805,143635.0,143759.0371329879,143756.46953346053,-1.7860439097042487e-05,-2.5675995273631997,-6.96119567917721e-05,7.439748353953812,143749.02978510657,0.0008635578583764268,1948.8595306362447,-4435.399995419459,3055.724432208589,-7491.124427628048,1774159.9981677835,0.012370464630057232
2024-01-24,2024-01-25,0.058,0.058,0.0556076768696482,0.0604952443506255,0.0556076768696482,0.0604952443506255,1238232.7586206591,71817.50000000178,1238232.7586206591,71817.50000000178,143635.0,143635.0,143635.0,0.0,0.0,0.0,0.0,143635.0,0.0,0.0,-4435.399995419459,3055.724432208589,-7491.124427628048,1774159.9981677835,0.0
2024-01-25,2024-01-26,0.058,0.0582,0.0556076768696482,0.0604952443506255,0.0557994274795436,0.0607038486414897,1238232.7586206591,71817.50000000178,1136058.425845711,77753.8199412479,143635.0,143882.64655172414,143872.4203254683,-7.107338168244233e-05,-10.226226255850634,-0.00017431457690938372,14.854616402409087,143857.56570906588,0.0017241379310345317,1851.3560586233814,-4445.626221675309,3070.579048610998,-7516.2052702863075,1778250.4886701237,0.011742086493520848
2024-01-26,2024-01-28,0.0582,0.0582,0.0557994274795436,0.0607038486414897,0.0557994274795436,0.0607038486414897,1233977.6632302208,71817.50000000115,1233977.663230221,71817.50000000115,143635.0,143635.0,143635.0,0.0,0.0,0.0,1.9933360517754297e-14,143635.0,0.0,7.973344207101718e-12,-4445.626221675309,3070.579048610998,-7516.2052702863075,1778250.4886701237,5.065392549852277e-17
2024-01-28,2024-01-29,0.0582,0.0582,0.0557994274795436,0.0607038486414897,0.0557994274795436,0.0607038486414897,1233977.6632302208,71817.50000000115,1233977.663230221,71817.50000000115,143635.0,143635.0,143635.0,0.0,0.0,0.0,1.9933360517754297e-14,143635.0,0.0,7.973344207101718e-12,-4445.626221675309,3070.579048610998,-7516.2052702863075,1778250.4886701237,5.065392549852277e-17
2024-01-29,2024-01-30,0.0582,0.0581,0.0557994274795436,0.0607038486414897,0.0557035521745959,0.0605995464960576,1233977.6632302208,71817.50000000115,1284911.1415401348,68855.71933115256,143635.0,143511.602233677,143509.0566546344,-1.7737792645230932e-05,-2.545579042605823,-6.93113109642319e-05,7.401398246780628,143501.6552563876,-0.0008591065292094785,1942.3276816699222,-4448.171800717915,3077.9804468577786,-7526.152247575694,1779268.720287166,0.012350258937240169
2024-01-30,2024-01-31,0.0581,0.0583,0.0557035521745959,0.0605995464960576,0.0558953027844912,0.0608081507869218,1236101.5490533297,71817.50000000157,1134278.180649018,77743.61129341397,143635.00000000003,143882.2203098107,143872.0292252517,-7.082935290457455e-05,-10.191084559017327,-0.00017389313313345258,14.829045532860807,143857.20017971884,0.0017211703958692783,1855.184389537392,-4458.3628852769325,3092.809492390639,-7551.172377667572,1783345.154110773,0.011766399379843797
2024-01-31,2024-02-01,0.0583,0.0585,0.0558953027844912,0.0608081507869218,0.0560870533943866,0.0610167550777861,1231861.063464794,71817.50000000252,1130734.2204965553,77723.2989712212,143635.0,143881.37221269298,143871.2508702697,-7.034505070137057e-05,-10.12134242328466,-0.00017305582406883105,14.778167013151387,143856.47270325656,0.0017152658662093418,1862.7298359466913,-4468.484227700217,3107.5876594037904,-7576.071887104008,1787393.6910800869,0.01181431985208797
2024-02-01,2024-02-02,0.0585,0.0584,0.0560870533943866,0.0610167550777861,0.0559911780894389,0.0609124529323539,1227649.572649571,71817.50000000009,1278061.6621093892,68870.91444917678,143635.0,143512.23504273506,143509.7155163651,-1.7556178183739918e-05,-2.5195263699570205,-6.88649815529844e-05,7.363441048874623,143502.35207531622,-0.0008547008547007265,1937.565871567041,-4471.003754070174,3114.9511004526653,-7585.954854522839,1788401.5016280697,0.01231992448346334
2024-02-02,2024-02-04,0.0584,0.0582,0.0559911780894389,0.0609124529323539,0.0557994274795436,0.0607038486414897,1229751.7123287339,71817.50000000194,1331052.015356259,65911.70102135121,143635.0,143389.04965753425,143378.92831508548,-7.058657877259874e-05,-10.121342448779615,-0.00017347355275779526,14.75286542187156,143364.1754496636,-0.0017123287671232295,1852.609189236778,-4481.125096518954,3129.703965874537,-7610.829062393491,1792450.0386075815,0.011790476501983277
2024-02-04,2024-02-05,0.0582,0.0582,0.0557994274795436,0.0607038486414897,0.0557994274795436,0.0607038486414897,1233977.6632302208,71817.50000000115,1233977.663230221,71817.50000000115,143635.0,143635.0,143635.0,0.0,0.0,0.0,1.9933360517754297e-14,143635.0,0.0,7.973344207101718e-12,-4481.125096518954,3129.703965874537,-7610.829062393491,1792450.0386075815,5.065392549852277e-17
2024-02-05,2024-02-06,0.0582,0.0585,0.0557994274795436,0.0607038486414897,0.0560870533943866,0.0610167550777861,1233977.6632302208,71817.50000000115,1081961.6034525475,80687.60777897103,143635.0,144005.19329896907,143982.36158094506,-0.00015854787942689693,-22.831718024011934,-0.000312759377866402,22.20725664169997,143960.15432430335,0.0025773195876288408,249.78455292478543,-4503.956814542966,3151.911222516237,-7655.868037059203,1801582.7258171863,0.0015830300464666864
2024-02-06,2024-02-07,0.0585,0.0587,0.0560870533943866,0.0610167550777861,0.0562788040042819,0.0612253593686503,1227649.572649571,71817.50000000009,1127212.1325787439,77703.12541839688,143635.0,143880.52991452994,143870.47760076914,-6.98656987624908e-05,-10.052313760796096,-0.00017222587536805254,14.727636452156007,143855.749964317,0.0017094017094018584,1870.1290765439644,-4514.009128303762,3166.638858968393,-7680.647987272155,1805603.6513215047,0.011861313111657067
2024-02-07,2024-02-08,0.0587,0.0585,0.0562788040042819,0.0612253593686503,0.0560870533943866,0.0610167550777861,1223466.780238476,71817.50000000143,1323732.9713525611,65941.90975585804,143634.99999999997,143390.30664395227,143380.28857998288,-6.986569876206347e-05,-10.018063969386276,-0.00017222587536759723,14.677457111603472,143365.61112287128,-0.0017035775127768624,1863.7572568868784,-4524.027192273148,3181.3163160799963,-7705.343508353144,1809610.8769092592,0.011861313111812957
2024-02-08,2024-02-09,0.0585,0.0584,0.0560870533943866,0.0610167550777861,0.0559911780894389,0.0609124529323539,1227649.572649571,71817.50000000009,1278061.6621093892,68870.91444917678,143635.0,143512.23504273506,143509.7155163651,-1.7556178183739918e-05,-2.5195263699570205,-6.88649815529844e-05,7.363441048874623,143502.35207531622,-0.0008547008547007265,1937.565871567041,-4526.546718643105,3188.679757128871,-7715.226475771977,1810618.687457242,0.01231992448346334
2024-02-09,2024-02-11,0.0584,0.0585,0.0559911780894389,0.0609124529323539,0.0560870533943866,0.0610167550777861,1229751.7123287339,71817.50000000194,1179296.4802940877,74766.60723340132,143635.0,143757.9751712329,143755.45133060543,-1.7556178183869223e-05,-2.523840627458412,-6.886498155303328e-05,7.3760496808076965,143748.07528092462,0.000856164383561716,1940.8836213397137,-4529.0705592705635,3196.055806809679,-7725.126366080242,1811628.2237082254,0.012319924483416319
2024-02-11,2024-02-12,0.0585,0.0586,0.0560870533943866,0.0610167550777861,0.0561829286993342,0.0611210572232182,1227649.572649571,71817.50000000009,1177366.5794888132,74761.56817605687,143635.0,143757.76495726494,143755.24973410132,-1.7496259519367977e-05,-2.5152231636166107,-6.871742742658375e-05,7.3634406168550415,143747.88629348448,0.0008547008547007265,1939.2869812953722,-4531.58578243418,3203.4192474265337,-7735.005029860714,1812634.312973672,0.012309806937174041
2024-02-12,2024-02-13,0.0586,0.0583,0.0561829286993342,0.0611210572232182,0.0558953027844912,0.0608081507869218,1225554.6075085062,71817.50000000156,1376662.3324814138,62985.28255941903,143635.0,143267.33361774747,143244.69654308545,-0.0001580058348989823,-22.637074662023224,-0.0003119534167189101,22.05565956424039,143222.6408835212,-0.002559726962457129,232.56603911313363,-4554.222857096203,3225.4749069907743,-7779.697764086977,1821689.1428384813,0.001481496458941525
2024-02-13,2024-02-14,0.0583,0.0583,0.0558953027844912,0.0608081507869218,0.0558953027844912,0.0608081507869218,1231861.063464794,71817.50000000252,1231861.063464794,71817.50000000252,143635.0,143635.0,143635.0,0.0,0.0,0.0,0.0,143635.0,0.0,0.0,-4554.222857096203,3225.4749069907743,-7779.697764086977,1821689.1428384813,0.0
2024-02-14,2024-02-15,0.0583,0.0586,0.0558953027844912,0.0608081507869218,0.0561829286993342,0.0611210572232182,1231861.063464794,71817.50000000252,1080365.0524770983,80672.41268341502,143635.0,144004.55831903947,143981.80475857298,-0.00015800583489918442,-22.753560466488125,-0.00031195341671917323,22.16915352426253,143959.6356050487,0.0025728987993140127,233.76277689023794,-4576.9764175626915,3247.644060515037,-7824.620478077728,1830790.5670250766,0.001481496459014494
2024-02-15,2024-02-16,0.0586,0.0586,0.0561829286993342,0.0611210572232182,0.0561829286993342,0.0611210572232182,1225554.6075085062,71817.50000000156,1225554.6075085064,71817.50000000156,143635.0,143635.0,143635.00000000003,2.0262352808670382e-16,2.9103830456733704e-11,2.0262352808670382e-16,1.9933360517754297e-14,143635.00000000003,0.0,1.1649505526900583e-08,-4576.976417562662,3247.644060515037,-7824.620478077699,1830790.567025065,7.40082416771454e-14
2024-02-16,2024-02-18,0.0586,0.0586,0.0561829286993342,0.0611210572232182,0.0561829286993342,0.0611210572232182,1225554.6075085062,71817.50000000156,1225554.6075085064,71817.50000000156,143635.0,143635.0,143635.00000000003,2.0262352808670382e-16,2.9103830456733704e-11,2.0262352808670382e-16,1.9933360517754297e-14,143635.00000000003,0.0,1.1649505526900583e-08,-4576.976417562633,3247.644060515037,-7824.62047807767,1830790.5670250533,7.40082416771454e-14
2024-02-18,2024-02-19,0.0586,0.0586,0.0561829286993342,0.0611210572232182,0.0561829286993342,0.0611210572232182,1225554.6075085062,71817.50000000156,1225554.6075085064,71817.50000000156,143635.0,143635.0,143635.00000000003,2.0262352808670382e-16,2.9103830456733704e-11,2.0262352808670382e-16,1.9933360517754297e-14,143635.00000000003,0.0,1.1649505526900583e-08,-4576.976417562604,3247.644060515037,-7824.620478077641,1830790.5670250417,7.40082416771454e-14
